Row,raw_tempo,raw_loudness
Grumiaux_Gavotte_142,75.63025210084,-18.8948740679405
Grumiaux_Gavotte_143,55.4870530209618,-21.5308024586636
Grumiaux_Gavotte_144,58.214747736093,-22.2857841455775
Grumiaux_Gavotte_145,62.5869262865096,-23.7580575510252
Grumiaux_Gavotte_146,77.7202072538854,-23.6485106788666
Grumiaux_Gavotte_147,69.4444444444452,-22.5158756800042
Grumiaux_Gavotte_148,78.6713286713263,-25.8950683270795
Grumiaux_Gavotte_149,78.1249999999999,-27.9028395602369
Grumiaux_Gavotte_150,78.8091068301234,-25.4582636886747
Grumiaux_Gavotte_151,70.6436420722135,-25.6823495969029
Grumiaux_Gavotte_152,70.7547169811322,-21.7593801562055
Grumiaux_Gavotte_153,81.5217391304327,-27.3034467706322
Grumiaux_Gavotte_154,87.2093023255829,-26.4408546951382
Grumiaux_Gavotte_155,76.5306122448988,-27.3317700461977
Grumiaux_Gavotte_156,88.5826771653539,-29.9301765698011
Grumiaux_Gavotte_157,80.3571428571425,-26.6069509201635
Grumiaux_Gavotte_158,85.2272727272718,-29.0038943149613
Grumiaux_Gavotte_159,72.1153846153852,-26.2437035379684
Grumiaux_Gavotte_160,85.2272727272718,-27.4055200036696
Grumiaux_Gavotte_161,81.5217391304359,-29.8900255238667
Grumiaux_Gavotte_162,76.5306122448988,-21.1732789592014
Grumiaux_Gavotte_163,89.2857142857109,-28.6194205290511
Grumiaux_Gavotte_164,89.2857142857147,-25.0464829644573
Grumiaux_Gavotte_165,96.1538461538469,-26.0050073395274
Grumiaux_Gavotte_166,76.5306122448988,-26.8721555418356
Grumiaux_Gavotte_167,73.5294117647057,-28.8505865364073
Grumiaux_Gavotte_168,87.2093023255829,-21.8930356365969
Grumiaux_Gavotte_169,100.446428571425,-22.7857178338105
Grumiaux_Gavotte_170,70.3125000000007,-20.8952047129563
Grumiaux_Gavotte_171,89.641434262949,-17.0624577315382
Grumiaux_Gavotte_172,86.2068965517244,-21.6728867197945
Grumiaux_Gavotte_173,69.6594427244581,-12.1504166748638
Grumiaux_Gavotte_174,84.9056603773572,-17.0532535869292
Grumiaux_Gavotte_175,87.8906249999987,-18.8310705653952
Grumiaux_Gavotte_176,81.5217391304359,-21.3391440733501
Grumiaux_Gavotte_177,81.5217391304359,-22.8893190419768
Grumiaux_Gavotte_178,90.7258064516112,-21.0181649995385
Grumiaux_Gavotte_179,86.5384615384622,-13.7635850852823
Grumiaux_Gavotte_180,80.3571428571425,-17.6480029819608
Grumiaux_Gavotte_181,80.3571428571425,-21.4593046538723
Grumiaux_Gavotte_182,69.7674418604652,-18.0909407760671
Grumiaux_Gavotte_183,75.2508361204019,-21.4816985099395
Grumiaux_Gavotte_184,66.9642857142857,-19.3565373919886
Grumiaux_Gavotte_185,70.3124999999995,-20.2084207304694
Grumiaux_Gavotte_186,78.1249999999999,-24.0196505830611
Grumiaux_Gavotte_187,73.5294117647057,-19.0298515760147
Grumiaux_Gavotte_188,65.2173913043487,-27.82425234803
Grumiaux_Gavotte_189,63.4696755994355,-28.3170701287661
Grumiaux_Gavotte_190,78.6713286713293,-25.0734198923093
Grumiaux_Gavotte_191,78.1249999999999,-20.6225786844351
Grumiaux_Gavotte_192,98.6842105263151,-22.5728443900338
Grumiaux_Gavotte_193,76.5306122448988,-18.474680736031
Grumiaux_Gavotte_194,81.5217391304343,-21.3649461396972
Grumiaux_Gavotte_195,60.4838709677425,-19.8788967560315
Grumiaux_Gavotte_196,89.2857142857147,-16.8837614412813
Grumiaux_Gavotte_197,80.6451612903226,-16.7357131592593
Grumiaux_Gavotte_198,96.566523605147,-16.7971849565203
Grumiaux_Gavotte_199,59.8404255319147,-17.427127382301
Grumiaux_Gavotte_200,83.3333333333335,-19.3797280722766
Grumiaux_Gavotte_201,71.656050955414,-17.713235753516
Grumiaux_Gavotte_202,78.6713286713293,-15.3284661126367
Grumiaux_Gavotte_203,87.2093023255829,-19.9852297890487
Grumiaux_Gavotte_204,100.000000000001,-25.1979666292409
Grumiaux_Gavotte_205,87.2093023255793,-15.8602796450097
Grumiaux_Gavotte_206,75.2508361204006,-17.747746569106
Grumiaux_Gavotte_207,92.9752066115713,-23.9905963884806
Grumiaux_Gavotte_208,90.3614457831343,-24.5445750191858
Grumiaux_Gavotte_209,68.8073394495402,-15.5897969152181
Grumiaux_Gavotte_210,74.5033112582791,-19.3091515285512
Grumiaux_Gavotte_211,85.2272727272718,-24.2428732794435
Grumiaux_Gavotte_212,98.6842105263151,-25.67864452676
Grumiaux_Gavotte_213,73.5294117647057,-18.0070715929959
Grumiaux_Gavotte_214,83.9552238805979,-20.0898206118179
Grumiaux_Gavotte_215,76.0135135135137,-24.7109426920871
Grumiaux_Gavotte_216,100.44642857143,-24.9657499042619
Grumiaux_Gavotte_217,78.1249999999999,-20.517292659339
Grumiaux_Gavotte_218,72.8155339805814,-22.9542606347247
Grumiaux_Gavotte_219,88.9328063241106,-27.4451800125829
Grumiaux_Gavotte_220,96.1538461538469,-20.9797578556694
Grumiaux_Gavotte_221,87.2093023255829,-19.6439770844239
Grumiaux_Gavotte_222,69.8757763975157,-18.7685935501277
Grumiaux_Gavotte_223,95.3389830508472,-22.2064316776646
Grumiaux_Gavotte_224,73.5294117647057,-16.4050444007067
Grumiaux_Gavotte_225,92.4024640657087,-21.9279763790842
Grumiaux_Gavotte_226,73.2899022801298,-18.2886356306623
Grumiaux_Gavotte_227,68.5975609756084,-17.123993695812
Grumiaux_Gavotte_228,86.8725868725879,-18.9459845503728
Grumiaux_Gavotte_229,90.0000000000013,-17.6771559176885
Grumiaux_Gavotte_230,86.8725868725844,-14.2156448825758
Grumiaux_Gavotte_231,88.9328063241106,-15.809955198422
Grumiaux_Gavotte_232,81.8181818181833,-16.3434374355946
Grumiaux_Gavotte_233,83.3333333333335,-15.9601693460483
Grumiaux_Gavotte_234,89.2857142857147,-16.4246306526327
Grumiaux_Gavotte_235,79.7872340425522,-20.2815095280545
Grumiaux_Gavotte_236,75.0000000000016,-11.9010889168179
Grumiaux_Gavotte_237,87.8906249999987,-18.9156820292554
Grumiaux_Gavotte_238,73.7704918032788,-20.7621176955993
Grumiaux_Gavotte_239,94.1422594142242,-22.7258655813142
Grumiaux_Gavotte_240,85.8778625954197,-19.435386574501
Grumiaux_Gavotte_241,87.2093023255829,-20.7517986618002
Grumiaux_Gavotte_242,93.7499999999978,-22.2130055766726
Grumiaux_Gavotte_243,91.6496945010197,-24.5556897835001
Grumiaux_Gavotte_244,72.1153846153852,-23.4568239767102
Grumiaux_Gavotte_245,80.2139037433165,-15.9751155928503
Grumiaux_Gavotte_246,115.979381443297,-21.6929710993651
Grumiaux_Gavotte_247,74.6268656716416,-19.5558240616922
Grumiaux_Gavotte_248,74.3801652892557,-23.800319895682
Grumiaux_Gavotte_249,90.9090909090914,-22.8293893588565
Grumiaux_Gavotte_250,74.875207986689,-13.9739566740867
Grumiaux_Gavotte_251,85.2272727272718,-17.7838873382626
Grumiaux_Gavotte_252,73.5294117647057,-16.8408766959326
Grumiaux_Gavotte_253,83.3333333333335,-17.0858286902213
Grumiaux_Gavotte_254,89.2857142857147,-17.7444184707601
Grumiaux_Gavotte_255,91.4634146341455,-16.3258454581564
Grumiaux_Gavotte_256,96.1538461538513,-14.5055453065778
Grumiaux_Gavotte_257,87.0406189555085,-14.5257660109687
Grumiaux_Gavotte_258,72.2311396468694,-16.7158189938946
Grumiaux_Gavotte_259,69.875776397518,-13.677569551211
Grumiaux_Gavotte_260,86.5384615384622,-13.964410641351
Grumiaux_Gavotte_261,73.6497545008144,-17.7509650177336
Grumiaux_Gavotte_262,95.9488272921179,-16.4865223543665
Grumiaux_Gavotte_263,85.8778625954197,-18.3325282145514
Grumiaux_Gavotte_264,72.4637681159418,-15.5598022883364
Grumiaux_Gavotte_265,87.890624999995,-22.4256565232887
Grumiaux_Gavotte_266,74.7508305647853,-22.8622003272475
Grumiaux_Gavotte_267,74.2574257425749,-21.2414447194185
Grumiaux_Gavotte_268,77.0547945205494,-20.859660069638
Grumiaux_Gavotte_269,90.7258064516112,-13.9454328882535
Grumiaux_Gavotte_270,76.0135135135137,-17.9027818887204
Grumiaux_Gavotte_271,87.8906250000024,-16.387936670747
Grumiaux_Gavotte_272,54.479418886198,-19.378136514213
Grumiaux_Gavotte_273,76.2711864406757,-16.1040001481884
Grumiaux_Gavotte_274,79.2253521126803,-19.9453999113676
Grumiaux_Gavotte_275,62.8491620111712,-17.8149315256614
Grumiaux_Gavotte_276,52.8169014084522,-20.7015859271177
Grumiaux_Gavotte_277,50.6756756756752,-18.7190397279924
Grumiaux_Gavotte_278,58.59375,-13.0028094839324
Grumiaux_Gavotte_279,84.112149532713,-22.2741694219134
Grumiaux_Gavotte_280,67.1641791044767,-19.7021966259686
Grumiaux_Gavotte_281,82.5688073394471,-14.101811069601
Grumiaux_Gavotte_282,64.9350649350665,-15.3177420922392
Grumiaux_Gavotte_283,90.4522613065335,-17.9177458026145
Grumiaux_Gavotte_284,72.2891566265049,-22.0170710725944
Grumiaux_Gavotte_285,79.5053003533585,-14.3413105685102
Grumiaux_Gavotte_286,75.7575757575729,-18.7877683705725
Grumiaux_Gavotte_287,84.4277673545964,-12.2488455107675
Grumiaux_Gavotte_288,81.3743218806535,-19.4947089387538
Grumiaux_Gavotte_289,77.5862068965481,-19.3946782919408
Grumiaux_Gavotte_290,78.1250000000028,-17.080534958758
Grumiaux_Gavotte_291,83.9552238805946,-19.5111901187588
Grumiaux_Gavotte_292,81.5217391304359,-15.971974829816
Grumiaux_Gavotte_293,74.9999999999989,-16.0134090361269
Grumiaux_Gavotte_294,81.5217391304359,-18.2894885938659
Grumiaux_Gavotte_295,69.4444444444464,-22.2344715511202
Grumiaux_Gavotte_296,69.0184049079754,-15.5267945683698
Grumiaux_Gavotte_297,49.3421052631576,-20.6429842782662
Grumiaux_Gavotte_298,45.3172205438067,-17.2842338506281
Grumiaux_Gavotte_299,64.0113798008539,-19.1174689476771
Grumiaux_Gavotte_300,74.6268656716416,-18.9528574176745
Grumiaux_Gavotte_301,75.5033557046975,-17.4813269134062
Grumiaux_Gavotte_302,73.5294117647031,-21.9626576882636
Grumiaux_Gavotte_303,68.1818181818185,-24.5864938907594
Grumiaux_Gavotte_304,79.5053003533585,-23.5032990944106
Grumiaux_Gavotte_305,64.285714285714,-23.5261552045395
Grumiaux_Gavotte_306,70.7547169811322,-18.2053316783494
Grumiaux_Gavotte_307,78.124999999997,-25.6963154609869
Grumiaux_Gavotte_308,83.9552238806013,-20.3951416020053
Grumiaux_Gavotte_309,79.2253521126744,-24.3434128002988
Grumiaux_Gavotte_310,69.4444444444464,-26.3488434542726
Grumiaux_Gavotte_311,74.0131578947346,-22.4857549656163
Grumiaux_Gavotte_312,100.446428571421,-26.6006916523244
Grumiaux_Gavotte_313,58.59375,-18.8298406746364
Grumiaux_Gavotte_314,89.2857142857185,-23.1539172402022
Grumiaux_Gavotte_315,83.9552238805946,-26.3031552406577
Grumiaux_Gavotte_316,77.0547945205494,-20.3445267807589
Grumiaux_Gavotte_317,93.750000000002,-25.9016426344614
Grumiaux_Gavotte_318,84.5864661654118,-23.799211640098
Grumiaux_Gavotte_319,91.4634146341455,-25.2823110316496
Grumiaux_Gavotte_320,76.5306122448988,-26.2420182251412
Grumiaux_Gavotte_321,77.5862068965538,-24.6933599352145
Grumiaux_Gavotte_322,80.3571428571425,-22.9077228473972
Grumiaux_Gavotte_323,83.3333333333302,-23.2103275512765
Grumiaux_Gavotte_324,88.4086444007833,-19.2914214852179
Grumiaux_Gavotte_325,82.2669104204758,-18.9778424371434
Grumiaux_Gavotte_326,87.2093023255829,-23.4786402178788
Grumiaux_Gavotte_327,76.5306122448988,-14.1823464651814
Grumiaux_Gavotte_328,78.1250000000028,-16.9765459022236
Grumiaux_Gavotte_329,84.4277673545964,-20.6632216046633
Grumiaux_Gavotte_330,72.1153846153802,-23.0467784638061
Grumiaux_Gavotte_331,96.1538461538513,-23.2926215649173
Grumiaux_Gavotte_332,82.2669104204758,-19.2501622570767
Grumiaux_Gavotte_333,87.0406189555085,-15.4146030862935
Grumiaux_Gavotte_334,76.660988074957,-17.5589209957885
Grumiaux_Gavotte_335,65.5021834061138,-21.0242910734598
Grumiaux_Gavotte_336,71.6275368085956,-17.388069189871
Grumiaux_Gavotte_337,72.1153846153852,-21.5928638374288
Grumiaux_Gavotte_338,70.754716981131,-19.4421673768567
Grumiaux_Gavotte_339,72.5806451612915,-19.1217715429288
Grumiaux_Gavotte_340,73.5294117647057,-25.7951006166707
Grumiaux_Gavotte_341,64.285714285714,-16.9855320631737
Grumiaux_Gavotte_342,66.9642857142867,-26.8757940615296
Grumiaux_Gavotte_343,60.7697501688045,-28.8552787168215
Grumiaux_Gavotte_344,82.1167883211697,-31.7035857499314
Grumiaux_Gavotte_345,73.2899022801298,-26.7753085866327
Grumiaux_Gavotte_346,66.5680473372765,-25.4395084762372
Grumiaux_Gavotte_347,78.6713286713322,-24.7003192917354
Grumiaux_Gavotte_348,81.8181818181801,-19.6955116031596
Grumiaux_Gavotte_349,75.2508361204032,-23.5747731062227
Grumiaux_Gavotte_350,73.0519480519447,-25.936769518315
Grumiaux_Gavotte_351,82.7205882352967,-20.4299125144203
Grumiaux_Gavotte_352,82.7205882352903,-22.8285647367973
Grumiaux_Gavotte_353,82.7205882352967,-20.1258241699588
Grumiaux_Gavotte_354,80.3571428571425,-22.2766583823541
Grumiaux_Gavotte_355,81.5217391304359,-23.8161536262426
Grumiaux_Gavotte_356,84.2696629213496,-19.4936358505718
Grumiaux_Gavotte_357,75.7575757575729,-22.8331494391142
Grumiaux_Gavotte_358,87.8906250000024,-23.0198579549466
Grumiaux_Gavotte_359,70.3124999999984,-21.9891833562595
Grumiaux_Gavotte_360,100.44642857143,-20.4835053589604
Grumiaux_Gavotte_361,85.8778625954197,-17.7988777067588
Grumiaux_Gavotte_362,90.0000000000051,-21.8250001182491
Grumiaux_Gavotte_363,70.3124999999984,-14.8975632769012
Grumiaux_Gavotte_364,78.124999999997,-19.4404069007947
Grumiaux_Gavotte_365,91.8367346938812,-18.0465348238276
Grumiaux_Gavotte_366,84.2696629213496,-14.943152723968
Grumiaux_Gavotte_367,85.8778625954197,-16.0150259286153
Grumiaux_Gavotte_368,75.2508361203979,-11.4910272714492
Grumiaux_Gavotte_369,81.8181818181865,-17.1893737935706
Grumiaux_Gavotte_370,96.5665236051515,-20.2298907810813
Grumiaux_Gavotte_371,81.8181818181801,-17.0588163545581
Grumiaux_Gavotte_372,74.0131578947346,-15.9336498190737
Grumiaux_Gavotte_373,78.1250000000028,-16.8079532126554
Grumiaux_Gavotte_374,81.5217391304359,-14.8017081351819
Grumiaux_Gavotte_375,79.2253521126744,-14.2847209497769
Grumiaux_Gavotte_376,70.3124999999984,-10.315916232207
Grumiaux_Gavotte_377,90.7258064516112,-9.99226078784841
Grumiaux_Gavotte_378,96.9827586206959,-13.7505931368067
Grumiaux_Gavotte_379,66.5680473372765,-9.37379750792951
Grumiaux_Gavotte_380,61.4754098360656,-13.0677838216167
Grumiaux_Gavotte_381,72.1153846153852,-17.9536139719687
Grumiaux_Gavotte_382,83.3333333333302,-19.0081281285319
Grumiaux_Gavotte_383,78.1250000000028,-15.8797615931804
Grumiaux_Gavotte_384,103.211009174307,-15.4855741394247
Grumiaux_Gavotte_385,69.875776397518,-16.357509876825
Grumiaux_Gavotte_386,93.3609958506198,-16.5139040385192
Grumiaux_Gavotte_387,74.7508305647853,-20.5665628890897
Grumiaux_Gavotte_388,62.8491620111712,-21.853429920954
Grumiaux_Gavotte_389,71.656050955414,-20.1311856287794
Grumiaux_Gavotte_390,90.0000000000051,-21.493968599609
Grumiaux_Gavotte_391,72.1153846153852,-18.6764766852464
Grumiaux_Gavotte_392,79.7872340425522,-19.3087791465924
Grumiaux_Gavotte_393,94.5378151260534,-25.7817773578615
Grumiaux_Gavotte_394,79.7872340425522,-21.4739638734424
Grumiaux_Gavotte_395,95.3389830508429,-22.1486738141563
Grumiaux_Gavotte_396,74.9999999999989,-21.710870479085
Grumiaux_Gavotte_397,73.2899022801349,-20.8020755776934
Grumiaux_Gavotte_398,87.548638132294,-25.4676205765462
Grumiaux_Gavotte_399,95.3389830508429,-19.9341425797404
Grumiaux_Gavotte_400,74.2574257425749,-25.7705623021484
Grumiaux_Gavotte_401,86.5384615384622,-18.5429174438486
Grumiaux_Gavotte_402,83.6431226765804,-21.3640768491562
Grumiaux_Gavotte_403,83.3333333333302,-18.2271632781366
Grumiaux_Gavotte_404,78.6713286713322,-17.0723196554951
Grumiaux_Gavotte_405,68.5975609756106,-18.6857026219989
Grumiaux_Gavotte_406,87.890624999995,-21.6795482290005
Grumiaux_Gavotte_407,87.5486381323013,-17.0012558904718
Grumiaux_Gavotte_408,88.2352941176462,-21.8714041295415
Grumiaux_Gavotte_409,87.890624999995,-22.0119210274108
Grumiaux_Gavotte_410,85.2272727272787,-24.4538257461212
Grumiaux_Gavotte_411,81.2274368231023,-14.7386368271908
Grumiaux_Gavotte_412,69.6594427244581,-20.8936018779276
Grumiaux_Gavotte_413,84.9056603773606,-19.3887205756273
Grumiaux_Gavotte_414,66.3716814159295,-25.8308161413801
Grumiaux_Gavotte_415,92.9752066115631,-20.3898417205594
Grumiaux_Gavotte_416,82.1167883211697,-22.7996081707155
Grumiaux_Gavotte_417,78.1250000000028,-21.2141085883549
Grumiaux_Gavotte_418,85.8778625954197,-22.238685760932
Grumiaux_Gavotte_419,81.8181818181801,-25.3037460224188
Grumiaux_Gavotte_420,73.2899022801298,-25.0753268817489
Grumiaux_Gavotte_421,82.4175824175814,-23.2227041155398
Grumiaux_Gavotte_422,84.9056603773606,-25.488735281235
Grumiaux_Gavotte_423,79.7872340425522,-22.5076687348085
Grumiaux_Gavotte_424,87.2093023255829,-21.6910052478991
Grumiaux_Gavotte_425,80.0711743772205,-20.4534898139799
Grumiaux_Gavotte_426,69.2307692307732,-19.6065242788829
Grumiaux_Gavotte_427,70.3124999999984,-19.548798136183
Grumiaux_Gavotte_428,84.5864661654118,-20.8176399890231
Grumiaux_Gavotte_429,80.9352517985615,-17.2299785370307
Grumiaux_Gavotte_430,79.7872340425522,-18.9369353287792
Grumiaux_Gavotte_431,83.3333333333368,-18.4377084101656
Grumiaux_Gavotte_432,85.2272727272718,-17.8245632317525
Grumiaux_Gavotte_433,96.982758620687,-14.6800534484495
Grumiaux_Gavotte_434,89.2857142857185,-13.2171196322292
Grumiaux_Gavotte_435,79.3650793650764,-12.2888237705076
Grumiaux_Gavotte_436,82.5688073394536,-12.7979993915698
Grumiaux_Gavotte_437,75.5033557046975,-12.0139571094014
Grumiaux_Gavotte_438,91.4634146341455,-18.2723442023778
Grumiaux_Gavotte_439,81.5217391304359,-12.5553207944455
